id,heroName,heroLocation,heroSinceDate,heroImageURL,featureFlag,superpower,category,heroCountry,heroRegion,heroSince,status,heroSuperpower
community-heroes#anders-bjornestad,Anders Bjørnestad,"Oslo, Norway",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Anders-Bjornestad-100.a3791df1b868652606066fdbeac066591ddb1478.png,,Trainer / Educator,AWS Community Hero,Norway,"Europe, Middle East, & Africa",2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer"
community-heroes#anders-bjornestad,Anders Bjørnestad,"Oslo, Norway",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Anders-Bjornestad-100.a3791df1b868652606066fdbeac066591ddb1478.png,,Conference Speaker,AWS Community Hero,Norway,"Europe, Middle East, & Africa",2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer"
community-heroes#anders-bjornestad,Anders Bjørnestad,"Oslo, Norway",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Anders-Bjornestad-100.a3791df1b868652606066fdbeac066591ddb1478.png,,Meetup Organizer,AWS Community Hero,Norway,"Europe, Middle East, & Africa",2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer"
community-heroes#andrew-brown,Andrew Brown,"Schreiber, Ontario Canada",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Andrew%20Brown%20100.b07863b9f6cb1b085a181e85e33e09898ebab69c.png,,Trainer / Educator,AWS Community Hero,Canada,North America,2020,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author"
community-heroes#andrew-brown,Andrew Brown,"Schreiber, Ontario Canada",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Andrew%20Brown%20100.b07863b9f6cb1b085a181e85e33e09898ebab69c.png,,Conference Speaker,AWS Community Hero,Canada,North America,2020,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author"
community-heroes#andrew-brown,Andrew Brown,"Schreiber, Ontario Canada",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Andrew%20Brown%20100.b07863b9f6cb1b085a181e85e33e09898ebab69c.png,,Blogger,AWS Community Hero,Canada,North America,2020,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author"
community-heroes#andrew-brown,Andrew Brown,"Schreiber, Ontario Canada",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Andrew%20Brown%20100.b07863b9f6cb1b085a181e85e33e09898ebab69c.png,,Technical Author,AWS Community Hero,Canada,North America,2020,Current Heros,"Trainer / Educator, Conference Speaker, Blogger, Technical Author"
community-heroes#angela-timofte,Angela Timofte,"Copenhagen, Denmark",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/angela-timofte.58e2de6834e87901e148e25fb216ef406a262894.png,,Conference Speaker,AWS Serverless Hero,Denmark,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#angela-timofte,Angela Timofte,"Copenhagen, Denmark",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/angela-timofte.58e2de6834e87901e148e25fb216ef406a262894.png,,Meetup Organizer,AWS Serverless Hero,Denmark,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#anh-ho-viet,Anh Ho Viet,"Hanoi, Vietnam",Hero since 2017,https://d1.awsstatic.com/Developer%20Marketing/developer-center/anhho-headshotcircle-100px.2b5bd833aa6b704b2e2f16231609760f3a151d90.png,,Meetup Organizer,AWS Community Hero,Vietnam,Asia Pacific,2017,Current Heros,"Meetup Organizer, Conference Speaker, Trainer / Educator"
community-heroes#anh-ho-viet,Anh Ho Viet,"Hanoi, Vietnam",Hero since 2017,https://d1.awsstatic.com/Developer%20Marketing/developer-center/anhho-headshotcircle-100px.2b5bd833aa6b704b2e2f16231609760f3a151d90.png,,Conference Speaker,AWS Community Hero,Vietnam,Asia Pacific,2017,Current Heros,"Meetup Organizer, Conference Speaker, Trainer / Educator"
community-heroes#anh-ho-viet,Anh Ho Viet,"Hanoi, Vietnam",Hero since 2017,https://d1.awsstatic.com/Developer%20Marketing/developer-center/anhho-headshotcircle-100px.2b5bd833aa6b704b2e2f16231609760f3a151d90.png,,Trainer / Educator,AWS Community Hero,Vietnam,Asia Pacific,2017,Current Heros,"Meetup Organizer, Conference Speaker, Trainer / Educator"
community-heroes#ankit-gupta,Ankit Gupta,"Kolkata, India",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/ankit-gupta-circular-headshot.a76ec3f0326c5b720cbc70a2f5ab04ebfff34f01.png,,Meetup Organizer,AWS Community Hero,India,Asia Pacific,2019,Current Heros,"Meetup Organizer, Blogger, Conference Speaker, Trainer / Educator"
community-heroes#ankit-gupta,Ankit Gupta,"Kolkata, India",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/ankit-gupta-circular-headshot.a76ec3f0326c5b720cbc70a2f5ab04ebfff34f01.png,,Blogger,AWS Community Hero,India,Asia Pacific,2019,Current Heros,"Meetup Organizer, Blogger, Conference Speaker, Trainer / Educator"
community-heroes#ankit-gupta,Ankit Gupta,"Kolkata, India",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/ankit-gupta-circular-headshot.a76ec3f0326c5b720cbc70a2f5ab04ebfff34f01.png,,Conference Speaker,AWS Community Hero,India,Asia Pacific,2019,Current Heros,"Meetup Organizer, Blogger, Conference Speaker, Trainer / Educator"
community-heroes#ankit-gupta,Ankit Gupta,"Kolkata, India",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/ankit-gupta-circular-headshot.a76ec3f0326c5b720cbc70a2f5ab04ebfff34f01.png,,Trainer / Educator,AWS Community Hero,India,Asia Pacific,2019,Current Heros,"Meetup Organizer, Blogger, Conference Speaker, Trainer / Educator"
community-heroes#ant-stanley,Ant Stanley,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/ants-headshotcircle-100px.26ab0b3a58ef0f506747585591e231f4da81a490.png,,Conference Speaker,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#ant-stanley,Ant Stanley,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/ants-headshotcircle-100px.26ab0b3a58ef0f506747585591e231f4da81a490.png,,Meetup Organizer,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#ant-stanley,Ant Stanley,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/ants-headshotcircle-100px.26ab0b3a58ef0f506747585591e231f4da81a490.png,,Blogger,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#ant-stanley,Ant Stanley,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/ants-headshotcircle-100px.26ab0b3a58ef0f506747585591e231f4da81a490.png,,Technical Author,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#anton-babenko,Anton Babenko,"Oslo, Norway",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/anton_babenko-modified.23f367001f7b41365a69b092fe6ee43459ab31f9.png,,Conference Speaker,AWS Community Hero,Norway,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#anton-babenko,Anton Babenko,"Oslo, Norway",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/anton_babenko-modified.23f367001f7b41365a69b092fe6ee43459ab31f9.png,,Meetup Organizer,AWS Community Hero,Norway,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#anton-babenko,Anton Babenko,"Oslo, Norway",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/anton_babenko-modified.23f367001f7b41365a69b092fe6ee43459ab31f9.png,,Open Source Contributor,AWS Community Hero,Norway,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#anton-babenko,Anton Babenko,"Oslo, Norway",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/anton_babenko-modified.23f367001f7b41365a69b092fe6ee43459ab31f9.png,,Technical Author,AWS Community Hero,Norway,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#anton-babenko,Anton Babenko,"Oslo, Norway",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/anton_babenko-modified.23f367001f7b41365a69b092fe6ee43459ab31f9.png,,Blogger,AWS Community Hero,Norway,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#anurag-kale,Anurag Kale,"Gothenburg, Sweden",Hero since 2021,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/Anurag_Anil_Kale_100.b389e5028f6b2b4be42386845c8447278d58ecbe.png,,Conference Speaker,AWS Data Hero,Sweden,"Europe, Middle East, & Africa",2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#anurag-kale,Anurag Kale,"Gothenburg, Sweden",Hero since 2021,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/Anurag_Anil_Kale_100.b389e5028f6b2b4be42386845c8447278d58ecbe.png,,Meetup Organizer,AWS Data Hero,Sweden,"Europe, Middle East, & Africa",2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#anurag-kale,Anurag Kale,"Gothenburg, Sweden",Hero since 2021,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/Anurag_Anil_Kale_100.b389e5028f6b2b4be42386845c8447278d58ecbe.png,,Blogger,AWS Data Hero,Sweden,"Europe, Middle East, & Africa",2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#arseny-zinchenko,Arseny Zinchenko,"Kiev, Ukraine",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/arseny-zinchenko.46cb1c3a6fb7509a85060d242f02b2a81819268a.png,,Trainer / Educator,AWS Container Hero,Ukraine,"Europe, Middle East, & Africa",2021,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#arseny-zinchenko,Arseny Zinchenko,"Kiev, Ukraine",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/arseny-zinchenko.46cb1c3a6fb7509a85060d242f02b2a81819268a.png,,Conference Speaker,AWS Container Hero,Ukraine,"Europe, Middle East, & Africa",2021,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#arseny-zinchenko,Arseny Zinchenko,"Kiev, Ukraine",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/arseny-zinchenko.46cb1c3a6fb7509a85060d242f02b2a81819268a.png,,Meetup Organizer,AWS Container Hero,Ukraine,"Europe, Middle East, & Africa",2021,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#arseny-zinchenko,Arseny Zinchenko,"Kiev, Ukraine",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/arseny-zinchenko.46cb1c3a6fb7509a85060d242f02b2a81819268a.png,,Open Source Contributor,AWS Container Hero,Ukraine,"Europe, Middle East, & Africa",2021,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#arseny-zinchenko,Arseny Zinchenko,"Kiev, Ukraine",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/arseny-zinchenko.46cb1c3a6fb7509a85060d242f02b2a81819268a.png,,Technical Author,AWS Container Hero,Ukraine,"Europe, Middle East, & Africa",2021,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#arseny-zinchenko,Arseny Zinchenko,"Kiev, Ukraine",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/arseny-zinchenko.46cb1c3a6fb7509a85060d242f02b2a81819268a.png,,Blogger,AWS Container Hero,Ukraine,"Europe, Middle East, & Africa",2021,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#arshad-zackeriya,Arshad Zackeriya,"Wellington, New Zealand",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/arshad_zackeriya_100.1ff8786d3189991628c2fcb571f6198c19ea293a.png,,Conference Speaker,AWS Community Hero,New Zealand,Asia Pacific,2024,Current Heros,"Conference Speaker, Blogger, Meetup Organizer"
community-heroes#arshad-zackeriya,Arshad Zackeriya,"Wellington, New Zealand",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/arshad_zackeriya_100.1ff8786d3189991628c2fcb571f6198c19ea293a.png,,Blogger,AWS Community Hero,New Zealand,Asia Pacific,2024,Current Heros,"Conference Speaker, Blogger, Meetup Organizer"
community-heroes#arshad-zackeriya,Arshad Zackeriya,"Wellington, New Zealand",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/arshad_zackeriya_100.1ff8786d3189991628c2fcb571f6198c19ea293a.png,,Meetup Organizer,AWS Community Hero,New Zealand,Asia Pacific,2024,Current Heros,"Conference Speaker, Blogger, Meetup Organizer"
community-heroes#austen-collins,Austen Collins,"San Francisco, USA",Hero since 2016,https://d1.awsstatic.com/Developer%20Marketing/developer-center/austenc-headshotcircle-100px.4f48d24e2278af921d7620df082e76cd08a9b63a.png,,Conference Speaker,AWS Serverless Hero,United States,North America,2016,Current Heros,"Conference Speaker, Open Source Contributor, Blogger"
community-heroes#austen-collins,Austen Collins,"San Francisco, USA",Hero since 2016,https://d1.awsstatic.com/Developer%20Marketing/developer-center/austenc-headshotcircle-100px.4f48d24e2278af921d7620df082e76cd08a9b63a.png,,Open Source Contributor,AWS Serverless Hero,United States,North America,2016,Current Heros,"Conference Speaker, Open Source Contributor, Blogger"
community-heroes#austen-collins,Austen Collins,"San Francisco, USA",Hero since 2016,https://d1.awsstatic.com/Developer%20Marketing/developer-center/austenc-headshotcircle-100px.4f48d24e2278af921d7620df082e76cd08a9b63a.png,,Blogger,AWS Serverless Hero,United States,North America,2016,Current Heros,"Conference Speaker, Open Source Contributor, Blogger"
community-heroes#avi-keinan,Avi Keinan,"Tel Aviv, Israel",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/avi-keinan.ca03c1b3a8c1cc4adb952dc30ed58f717c80d64b.png,,Blogger,AWS Community Hero,Israel,"Europe, Middle East, & Africa",2020,Current Heros,"Blogger, Technical Author"
community-heroes#avi-keinan,Avi Keinan,"Tel Aviv, Israel",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/avi-keinan.ca03c1b3a8c1cc4adb952dc30ed58f717c80d64b.png,,Technical Author,AWS Community Hero,Israel,"Europe, Middle East, & Africa",2020,Current Heros,"Blogger, Technical Author"
community-heroes#awedis-keofteian,Awedis Keofteian," Beirut, Lebanon",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Awedis-100.f4ebaed1919347909cda9577387bac8a1f8e8120.png,,Conference Speaker,AWS Community Hero,Lebanon,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Technical Author, Blogger"
community-heroes#awedis-keofteian,Awedis Keofteian," Beirut, Lebanon",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Awedis-100.f4ebaed1919347909cda9577387bac8a1f8e8120.png,,Technical Author,AWS Community Hero,Lebanon,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Technical Author, Blogger"
community-heroes#awedis-keofteian,Awedis Keofteian," Beirut, Lebanon",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Awedis-100.f4ebaed1919347909cda9577387bac8a1f8e8120.png,,Blogger,AWS Community Hero,Lebanon,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Technical Author, Blogger"
community-heroes#ayyanar-jeyakrishnan,Ayyanar Jeyakrishnan,"Bengaluru, India",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Ayyanar%20Jeyakrishnan%20100.d60d22b64376fd49ab99b476ea2326531679d59e.png,,Trainer / Educator,AWS Machine Learning Hero,India,Asia Pacific,2024,Current Heros,"Trainer / Educator, Meetup Organizer, Blogger, Conference Speaker"
community-heroes#ayyanar-jeyakrishnan,Ayyanar Jeyakrishnan,"Bengaluru, India",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Ayyanar%20Jeyakrishnan%20100.d60d22b64376fd49ab99b476ea2326531679d59e.png,,Meetup Organizer,AWS Machine Learning Hero,India,Asia Pacific,2024,Current Heros,"Trainer / Educator, Meetup Organizer, Blogger, Conference Speaker"
community-heroes#ayyanar-jeyakrishnan,Ayyanar Jeyakrishnan,"Bengaluru, India",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Ayyanar%20Jeyakrishnan%20100.d60d22b64376fd49ab99b476ea2326531679d59e.png,,Blogger,AWS Machine Learning Hero,India,Asia Pacific,2024,Current Heros,"Trainer / Educator, Meetup Organizer, Blogger, Conference Speaker"
